Id	Description	Map id	Map name	Symbol	Abbreviation	Synonyms	References	Name	Type	Complex id	Complex name	Compartment/Pathway id	Compartment/Pathway name	Charge	Full name	Formula	Former symbols	Linked submap id	Element external id	Plasma.Membrane
1495972		16167	CFTR_network_edit	ACTG1			"UNIPROT:P63261,ENTREZ:71,HGNC_SYMBOL:ACTG1,ENSEMBL:ENSG00000184009,REFSEQ:NM_001614,HGNC:144"	ACTG1	Protein	1495970	F-ACTIN	1496310	molecular overview		actin gamma 1		"ACTG,DFNA20,DFNA26"		SbmlSpeciesExporter_165	TRUE
1496023		16167	CFTR_network_edit	ACTR3		ARP3	"REFSEQ:NM_005721,UNIPROT:P61158,HGNC:170,ENTREZ:10096,ENSEMBL:ENSG00000115091,HGNC_SYMBOL:ACTR3"	ACTR3	Protein	1496018	Arp2/3	1496310	molecular overview		actin related protein 3				SbmlSpeciesExporter_167	TRUE
1496025		16167	CFTR_network_edit	ARPC1B		"ARC41,p40-ARC,p41-ARC"	"REFSEQ:NM_005720,HGNC:704,ENTREZ:10095,HGNC_SYMBOL:ARPC1B,ENSEMBL:ENSG00000130429,UNIPROT:O15143"	ARPC1B	Protein	1496018	Arp2/3	1496310	molecular overview		actin related protein 2/3 complex subunit 1B				SbmlSpeciesExporter_17	TRUE
1496198		16167	CFTR_network_edit	SEC23B		"CDA-II,CDAII,HEMPAS"	"HGNC:10702,ENTREZ:10483,REFSEQ:NM_001172745,ENSEMBL:ENSG00000101310,HGNC_SYMBOL:SEC23B,UNIPROT:Q15437"	SEC23B	Protein	1496197	SEC23	1496310	molecular overview		"SEC23 homolog B, COPII coat complex component"		CDAN2		SbmlSpeciesExporter_170	FALSE
1496060		16167	CFTR_network_edit	HSP90AA1		"FLJ31884,HSP90N,Hsp89,Hsp90"	"REFSEQ:NM_005348,HGNC_SYMBOL:HSP90AA1,ENSEMBL:ENSG00000080824,UNIPROT:P07900,ENTREZ:3320,HGNC:5253"	HSP90AA1	Protein	1496058	HSP90	1496310	molecular overview		heat shock protein 90 alpha family class A member 1		"HSPC1,HSPCA"		SbmlSpeciesExporter_178	FALSE
1496041		16167	CFTR_network_edit	HSP90AA1		"FLJ31884,HSP90N,Hsp89,Hsp90"	"REFSEQ:NM_005348,HGNC_SYMBOL:HSP90AA1,ENSEMBL:ENSG00000080824,UNIPROT:P07900,ENTREZ:3320,HGNC:5253"	HSP90AA1	Protein	1496039	HSP90	1496310	molecular overview		heat shock protein 90 alpha family class A member 1		"HSPC1,HSPCA"		SbmlSpeciesExporter_187	FALSE
1496110		16167	CFTR_network_edit	SSR3		TRAPG	"HGNC_SYMBOL:SSR3,REFSEQ:NM_007107,ENTREZ:6747,HGNC:11325,ENSEMBL:ENSG00000114850,UNIPROT:Q9UNL2"	SSR3	Protein	1496108	TRAP	1496310	molecular overview		signal sequence receptor subunit 3				SbmlSpeciesExporter_190	FALSE
1496034		16167	CFTR_network_edit	SRP54			"REFSEQ:NM_003136,HGNC:11301,ENTREZ:6729,ENSEMBL:ENSG00000100883,HGNC_SYMBOL:SRP54,UNIPROT:P61011"	SRP54	Protein	1496028	SRP	1496310	molecular overview		signal recognition particle 54				SbmlSpeciesExporter_192	TRUE
1496220		16167	CFTR_network_edit	STX8		CARB	"REFSEQ:NM_004853,HGNC_SYMBOL:STX8,ENTREZ:9482,HGNC:11443,ENSEMBL:ENSG00000170310,UNIPROT:Q9UNK0"	STX8	Protein	1496218	STX7-STX8-VTI1B-VAMP8	1496310	molecular overview		syntaxin 8				SbmlSpeciesExporter_195	TRUE
1495965		16167	CFTR_network_edit	SEC61A2		FLJ10578	"HGNC_SYMBOL:SEC61A2,HGNC:17702,REFSEQ:NM_018144,ENSEMBL:ENSG00000065665,ENTREZ:55176,UNIPROT:Q9H9S3"	SEC61A2	Protein	1495962	SEC61	1496310	molecular overview		SEC61 translocon subunit alpha 2				SbmlSpeciesExporter_197	FALSE
1496038		16167	CFTR_network_edit	PLCB1		"KIAA0581,PLC-I,PLC154"	"UNIPROT:Q9NQ66,ENSEMBL:ENSG00000182621,HGNC_SYMBOL:PLCB1,ENTREZ:23236,HGNC:15917,REFSEQ:NM_015192"	PLCB1	Protein	1496036	PLC beta 1/2	1496310	molecular overview		phospholipase C beta 1				SbmlSpeciesExporter_20	TRUE
1495988		16167	CFTR_network_edit	CLTC		Hc	"ENSEMBL:ENSG00000141367,HGNC_SYMBOL:CLTC,UNIPROT:Q00610,REFSEQ:NM_004859,HGNC:2092,ENTREZ:1213"	CLTC	Protein	1495981	CLATHRIN TRISKELION	1496310	molecular overview		clathrin heavy chain		CLTCL2		SbmlSpeciesExporter_200	TRUE
1496010		16167	CFTR_network_edit	COPS4		CSN4	"ENTREZ:51138,ENSEMBL:ENSG00000138663,REFSEQ:NM_001258006,UNIPROT:Q9BT78,HGNC:16702,HGNC_SYMBOL:COPS4"	COPS4	Protein	1496004	COP9 signalosome	1496310	molecular overview		COP9 signalosome subunit 4				SbmlSpeciesExporter_203	FALSE
1495977		16167	CFTR_network_edit	SCNN1G		"ENaCgamma,SCNEG"	"UNIPROT:P51170,HGNC:10602,ENTREZ:6340,REFSEQ:NM_001039,HGNC_SYMBOL:SCNN1G,ENSEMBL:ENSG00000166828"	SCNN1G	Protein	1495975	ENaC	1496310	molecular overview		sodium channel epithelial 1 subunit gamma				SbmlSpeciesExporter_205	TRUE
1496082		16167	CFTR_network_edit	SRPRB		"APMCF1,SR-beta"	"HGNC:24085,ENSEMBL:ENSG00000144867,UNIPROT:Q9Y5M8,ENTREZ:58477,REFSEQ:NM_001379313,HGNC_SYMBOL:SRPRB"	SRPRB	Protein	1496080	SRP receptor	1496310	molecular overview		SRP receptor subunit beta				SbmlSpeciesExporter_207	FALSE
1496247		16167	CFTR_network_edit	TRAM2		KIAA0057	"ENTREZ:9697,HGNC:16855,REFSEQ:NM_012288,ENSEMBL:ENSG00000065308,UNIPROT:Q15035,HGNC_SYMBOL:TRAM2"	TRAM2	Protein	1496245	TRAM	1496310	molecular overview		translocation associated membrane protein 2				SbmlSpeciesExporter_210	FALSE
1496033		16167	CFTR_network_edit	SRP14		"ALURBP,MGC14326"	"HGNC_SYMBOL:SRP14,ENTREZ:6727,REFSEQ:NM_003134,UNIPROT:P37108,HGNC:11299,ENSEMBL:ENSG00000140319"	SRP14	Protein	1496028	SRP	1496310	molecular overview		signal recognition particle 14				SbmlSpeciesExporter_213	TRUE
1495970		16167	CFTR_network_edit					F-ACTIN	Complex	1495968	F-ACTIN - MYO6	1496310	molecular overview						SbmlSpeciesExporter_216	TRUE
1496006		16167	CFTR_network_edit	COPS2		"ALIEN,CSN2,TRIP15"	"ENSEMBL:ENSG00000166200,REFSEQ:NM_004236,ENTREZ:9318,HGNC:30747,UNIPROT:P61201,HGNC_SYMBOL:COPS2"	COPS2	Protein	1496004	COP9 signalosome	1496310	molecular overview		COP9 signalosome subunit 2				SbmlSpeciesExporter_218	FALSE
1495997		16167	CFTR_network_edit	SEC31A		"ABP125,ABP130,KIAA0905"	"UNIPROT:O94979,ENTREZ:22872,REFSEQ:NM_016211,ENSEMBL:ENSG00000138674,HGNC:17052,HGNC_SYMBOL:SEC31A"	SEC31A	Protein	1495994	SEC13/31	1496310	molecular overview		"SEC31 homolog A, COPII coat complex component"		SEC31L1		SbmlSpeciesExporter_222	FALSE
1496068		16167	CFTR_network_edit	SEC61A1			"HGNC_SYMBOL:SEC61A1,UNIPROT:P61619,ENSEMBL:ENSG00000058262,HGNC:18276,REFSEQ:NM_013336,ENTREZ:29927"	SEC61A1	Protein	1496065	SEC61 translocon	1496310	molecular overview		SEC61 translocon subunit alpha 1				SbmlSpeciesExporter_225	FALSE
1496067		16167	CFTR_network_edit	SEC61A2		FLJ10578	"HGNC_SYMBOL:SEC61A2,HGNC:17702,REFSEQ:NM_018144,ENSEMBL:ENSG00000065665,ENTREZ:55176,UNIPROT:Q9H9S3"	SEC61A2	Protein	1496065	SEC61 translocon	1496310	molecular overview		SEC61 translocon subunit alpha 2				SbmlSpeciesExporter_230	FALSE
1495969		16167	CFTR_network_edit	MYO6		KIAA0389	"ENTREZ:4646,HGNC_SYMBOL:MYO6,UNIPROT:Q9UM54,ENSEMBL:ENSG00000196586,HGNC:7605,REFSEQ:NM_004999"	MYO6	Protein	1495968	F-ACTIN - MYO6	1496310	molecular overview		myosin VI		"DFNA22,DFNB37"		SbmlSpeciesExporter_233	TRUE
1495995		16167	CFTR_network_edit	SEC31B		"DKFZP434M183,SEC31B-1"	"ENSEMBL:ENSG00000075826,UNIPROT:Q9NQW1,HGNC_SYMBOL:SEC31B,ENTREZ:25956,REFSEQ:NM_015490,HGNC:23197"	SEC31B	Protein	1495994	SEC13/31	1496310	molecular overview		"SEC31 homolog B, COPII coat complex component"		SEC31L2		SbmlSpeciesExporter_237	FALSE
1496246		16167	CFTR_network_edit	TRAM1		"TRAM,TRAMP"	"HGNC:20568,ENTREZ:23471,REFSEQ:NM_014294,HGNC_SYMBOL:TRAM1,UNIPROT:Q15629,ENSEMBL:ENSG00000067167"	TRAM1	Protein	1496245	TRAM	1496310	molecular overview		translocation associated membrane protein 1				SbmlSpeciesExporter_240	FALSE
1496011		16167	CFTR_network_edit	COPS5		"CSN5,JAB1,MOV-34,SGN5"	"HGNC:2240,ENSEMBL:ENSG00000121022,UNIPROT:Q92905,ENTREZ:10987,HGNC_SYMBOL:COPS5,REFSEQ:NM_006837"	COPS5	Protein	1496004	COP9 signalosome	1496310	molecular overview		COP9 signalosome subunit 5				SbmlSpeciesExporter_242	FALSE
1496053		16167	CFTR_network_edit	CSNK2B		"Ckb1,Ckb2"	"HGNC:2460,REFSEQ:NM_001320,UNIPROT:P67870,HGNC_SYMBOL:CSNK2B,ENTREZ:1460,ENSEMBL:ENSG00000204435"	CSNK2B	Protein	1496049	CK2	1496310	molecular overview		casein kinase 2 beta				SbmlSpeciesExporter_245	TRUE
1496229		16167	CFTR_network_edit	ACTG1			"UNIPROT:P63261,ENTREZ:71,HGNC_SYMBOL:ACTG1,ENSEMBL:ENSG00000184009,REFSEQ:NM_001614,HGNC:144"	ACTG1	Protein	1496227	F-ACTIN	1496310	molecular overview		actin gamma 1		"ACTG,DFNA20,DFNA26"		SbmlSpeciesExporter_247	TRUE
1496007		16167	CFTR_network_edit	COPS7B		CSN7B	"ENSEMBL:ENSG00000144524,HGNC:16760,ENTREZ:64708,REFSEQ:NM_022730,UNIPROT:Q9H9Q2,HGNC_SYMBOL:COPS7B"	COPS7B	Protein	1496004	COP9 signalosome	1496310	molecular overview		COP9 signalosome subunit 7B				SbmlSpeciesExporter_249	FALSE
1496166		16167	CFTR_network_edit	PPP2R5E		"B56E,B56epsilon"	"ENTREZ:5529,HGNC:9313,ENSEMBL:ENSG00000154001,REFSEQ:NM_006246,HGNC_SYMBOL:PPP2R5E,UNIPROT:Q16537"	PPP2R5E	Protein	1496164	PP2A	1496310	molecular overview		protein phosphatase 2 regulatory subunit B'epsilon				SbmlSpeciesExporter_25	TRUE
1496145		16167	CFTR_network_edit	CFTR		"ABC35,CFTR/MRP,MRP7,TNR-CFTR,dJ760C5.1"	"UNIPROT:P13569,ENTREZ:1080,REFSEQ:NM_000492,HGNC:1884,HGNC_SYMBOL:CFTR,ENSEMBL:ENSG00000001626"	CFTR	Protein	1496143	CFTR - Lipids	1496310	molecular overview		CF transmembrane conductance regulator		"ABCC7,CF"		SbmlSpeciesExporter_251	TRUE
1495956		16167	CFTR_network_edit	VAMP8		EDB	"HGNC:12647,HGNC_SYMBOL:VAMP8,ENSEMBL:ENSG00000118640,ENTREZ:8673,REFSEQ:NM_003761,UNIPROT:Q9BV40"	VAMP8	Protein	1495954	STX7-STX8-VTI1B-VAMP8	1496310	molecular overview		vesicle associated membrane protein 8				SbmlSpeciesExporter_253	TRUE
1496069		16167	CFTR_network_edit	SEC61G		SSS1	"REFSEQ:NM_014302,UNIPROT:P60059,ENSEMBL:ENSG00000132432,HGNC_SYMBOL:SEC61G,ENTREZ:23480,HGNC:18277"	SEC61G	Protein	1496065	SEC61 translocon	1496310	molecular overview		SEC61 translocon subunit gamma				SbmlSpeciesExporter_259	FALSE
1496195		16167	CFTR_network_edit	SEC24B			"UNIPROT:O95487,HGNC_SYMBOL:SEC24B,ENTREZ:10427,ENSEMBL:ENSG00000138802,REFSEQ:NM_001042734,HGNC:10704"	SEC24B	Protein	1496192	SEC24	1496310	molecular overview		"SEC24 homolog B, COPII coat complex component"				SbmlSpeciesExporter_265	FALSE
1496013		16167	CFTR_network_edit	COPS6		"CSN6,MOV34-34KD"	"ENSEMBL:ENSG00000168090,REFSEQ:NM_006833,ENTREZ:10980,HGNC_SYMBOL:COPS6,UNIPROT:Q7L5N1,HGNC:21749"	COPS6	Protein	1496004	COP9 signalosome	1496310	molecular overview		COP9 signalosome subunit 6				SbmlSpeciesExporter_27	FALSE
1496051		16167	CFTR_network_edit	CSNK2A1		"Cka1,Cka2"	"ENTREZ:1457,HGNC_SYMBOL:CSNK2A1,REFSEQ:NM_001895,ENSEMBL:ENSG00000101266,HGNC:2457,UNIPROT:P68400"	CSNK2A1	Protein	1496049	CK2	1496310	molecular overview		casein kinase 2 alpha 1				SbmlSpeciesExporter_270	TRUE
1496022		16167	CFTR_network_edit	ARPC3		"ARC21,p21-Arc"	"REFSEQ:NM_001278556,ENTREZ:10094,HGNC:706,ENSEMBL:ENSG00000111229,HGNC_SYMBOL:ARPC3,UNIPROT:O15145"	ARPC3	Protein	1496018	Arp2/3	1496310	molecular overview		actin related protein 2/3 complex subunit 3				SbmlSpeciesExporter_272	TRUE
1496020		16167	CFTR_network_edit	ARPC5		"ARC16,dJ127C7.3,p16-Arc"	"UNIPROT:O15511,HGNC:708,ENTREZ:10092,REFSEQ:NM_005717,ENSEMBL:ENSG00000162704,HGNC_SYMBOL:ARPC5"	ARPC5	Protein	1496018	Arp2/3	1496310	molecular overview		actin related protein 2/3 complex subunit 5				SbmlSpeciesExporter_278	TRUE
1495979		16167	CFTR_network_edit	SCNN1D		"ENaCdelta,dNaCh"	"HGNC:10601,HGNC_SYMBOL:SCNN1D,UNIPROT:P51172,ENSEMBL:ENSG00000162572,REFSEQ:NM_002978,ENTREZ:6339"	SCNN1D	Protein	1495975	ENaC	1496310	molecular overview		sodium channel epithelial 1 subunit delta				SbmlSpeciesExporter_281	TRUE
1495984		16167	CFTR_network_edit	AP2S1		"FBH3,FBHOk"	"UNIPROT:P53680,HGNC:565,ENSEMBL:ENSG00000042753,ENTREZ:1175,REFSEQ:NM_001301076,HGNC_SYMBOL:AP2S1"	AP2S1	Protein	1495981	CLATHRIN TRISKELION	1496310	molecular overview		adaptor related protein complex 2 subunit sigma 1		"CLAPS2,HHC3"		SbmlSpeciesExporter_286	TRUE
1496048		16167	CFTR_network_edit	STT3A		"MGC9042,STT3-A,TMC"	"ENTREZ:3703,ENSEMBL:ENSG00000134910,UNIPROT:P46977,HGNC:6172,HGNC_SYMBOL:STT3A,REFSEQ:NM_152713"	STT3A	Protein	1496046	OST complex	1496310	molecular overview		STT3 oligosaccharyltransferase complex catalytic subunit A		ITM1		SbmlSpeciesExporter_289	FALSE
1496144		16167	CFTR_network_edit					PtdSer	Simple molecule	1496143	CFTR - Lipids	1496310	molecular overview						SbmlSpeciesExporter_293	TRUE
1496050		16167	CFTR_network_edit	CSNK2B		"Ckb1,Ckb2"	"HGNC:2460,REFSEQ:NM_001320,UNIPROT:P67870,HGNC_SYMBOL:CSNK2B,ENTREZ:1460,ENSEMBL:ENSG00000204435"	CSNK2B	Protein	1496049	CK2	1496310	molecular overview		casein kinase 2 beta				SbmlSpeciesExporter_294	TRUE
1496131		16167	CFTR_network_edit	SAR1B			"HGNC:10535,ENTREZ:51128,UNIPROT:Q9Y6B6,REFSEQ:NM_016103,HGNC_SYMBOL:SAR1B,ENSEMBL:ENSG00000152700"	SAR1B	Protein	1496129	SAR1	1496310	molecular overview		secretion associated Ras related GTPase 1B		SARA2		SbmlSpeciesExporter_297	FALSE
1495957		16167	CFTR_network_edit	VTI1B		VTI2	"ENTREZ:10490,HGNC_SYMBOL:VTI1B,UNIPROT:Q9UEU0,REFSEQ:NM_006370,HGNC:17793,ENSEMBL:ENSG00000100568"	VTI1B	Protein	1495954	STX7-STX8-VTI1B-VAMP8	1496310	molecular overview		vesicle transport through interaction with t-SNAREs 1B				SbmlSpeciesExporter_30	TRUE
1495955		16167	CFTR_network_edit	STX7			"UNIPROT:O15400,HGNC_SYMBOL:STX7,HGNC:11442,REFSEQ:NM_001326578,ENSEMBL:ENSG00000079950,ENTREZ:8417"	STX7	Protein	1495954	STX7-STX8-VTI1B-VAMP8	1496310	molecular overview		syntaxin 7				SbmlSpeciesExporter_301	TRUE
1496194		16167	CFTR_network_edit	SEC24C		KIAA0079	"ENSEMBL:ENSG00000176986,HGNC_SYMBOL:SEC24C,ENTREZ:9632,UNIPROT:P53992,HGNC:10705,REFSEQ:NM_004922"	SEC24C	Protein	1496192	SEC24	1496310	molecular overview		"SEC24 homolog C, COPII coat complex component"				SbmlSpeciesExporter_305	FALSE
1495978		16167	CFTR_network_edit	SCNN1B		ENaCbeta	"HGNC_SYMBOL:SCNN1B,ENSEMBL:ENSG00000168447,HGNC:10600,UNIPROT:P51168,ENTREZ:6338,REFSEQ:NM_000336"	SCNN1B	Protein	1495975	ENaC	1496310	molecular overview		sodium channel epithelial 1 subunit beta				SbmlSpeciesExporter_309	TRUE
1496059		16167	CFTR_network_edit	HSP90AB1			"ENTREZ:3326,UNIPROT:P08238,HGNC:5258,REFSEQ:NM_007355,ENSEMBL:ENSG00000096384,HGNC_SYMBOL:HSP90AB1"	HSP90AB1	Protein	1496058	HSP90	1496310	molecular overview		heat shock protein 90 alpha family class B member 1		"HSPC2,HSPCB"		SbmlSpeciesExporter_313	FALSE
1495958		16167	CFTR_network_edit	STX8		CARB	"REFSEQ:NM_004853,HGNC_SYMBOL:STX8,ENTREZ:9482,HGNC:11443,ENSEMBL:ENSG00000170310,UNIPROT:Q9UNK0"	STX8	Protein	1495954	STX7-STX8-VTI1B-VAMP8	1496310	molecular overview		syntaxin 8				SbmlSpeciesExporter_315	TRUE
1496037		16167	CFTR_network_edit	PLCB2		FLJ38135	"HGNC_SYMBOL:PLCB2,REFSEQ:NM_001284297,ENTREZ:5330,ENSEMBL:ENSG00000137841,HGNC:9055,UNIPROT:Q00722"	PLCB2	Protein	1496036	PLC beta 1/2	1496310	molecular overview		phospholipase C beta 2				SbmlSpeciesExporter_318	TRUE
1496222		16167	CFTR_network_edit	VAMP8		EDB	"HGNC:12647,HGNC_SYMBOL:VAMP8,ENSEMBL:ENSG00000118640,ENTREZ:8673,REFSEQ:NM_003761,UNIPROT:Q9BV40"	VAMP8	Protein	1496218	STX7-STX8-VTI1B-VAMP8	1496310	molecular overview		vesicle associated membrane protein 8				SbmlSpeciesExporter_319	TRUE
1495989		16167	CFTR_network_edit	AP2M1		"AP50,mu2"	"UNIPROT:Q96CW1,REFSEQ:NM_004068,HGNC_SYMBOL:AP2M1,ENTREZ:1173,ENSEMBL:ENSG00000161203,HGNC:564"	AP2M1	Protein	1495981	CLATHRIN TRISKELION	1496310	molecular overview		adaptor related protein complex 2 subunit mu 1		CLAPM1		SbmlSpeciesExporter_321	TRUE
1495964		16167	CFTR_network_edit	SEC61A1			"HGNC_SYMBOL:SEC61A1,UNIPROT:P61619,ENSEMBL:ENSG00000058262,HGNC:18276,REFSEQ:NM_013336,ENTREZ:29927"	SEC61A1	Protein	1495962	SEC61	1496310	molecular overview		SEC61 translocon subunit alpha 1				SbmlSpeciesExporter_324	FALSE
1496187		16167	CFTR_network_edit	CAV2		CAV	"REFSEQ:NM_001233,UNIPROT:P51636,ENSEMBL:ENSG00000105971,HGNC_SYMBOL:CAV2,ENTREZ:858,HGNC:1528"	CAV2	Protein	1496186	CAV1-CAV2	1496310	molecular overview		caveolin 2				SbmlSpeciesExporter_327	TRUE
1495986		16167	CFTR_network_edit	AP2B1			"ENSEMBL:ENSG00000006125,REFSEQ:NM_001030006,HGNC:563,HGNC_SYMBOL:AP2B1,UNIPROT:P63010,ENTREZ:163"	AP2B1	Protein	1495981	CLATHRIN TRISKELION	1496310	molecular overview		adaptor related protein complex 2 subunit beta 1		"ADTB2,CLAPB1"		SbmlSpeciesExporter_329	TRUE
1496165		16167	CFTR_network_edit	PPP2R1A		"PP2A-Aalpha,PP2AA,PR65A"	"ENTREZ:5518,UNIPROT:P30153,REFSEQ:NM_014225,HGNC:9302,HGNC_SYMBOL:PPP2R1A,ENSEMBL:ENSG00000105568"	PPP2R1A	Protein	1496164	PP2A	1496310	molecular overview		protein phosphatase 2 scaffold subunit Aalpha				SbmlSpeciesExporter_332	TRUE
1496031		16167	CFTR_network_edit	SRP72			"ENSEMBL:ENSG00000174780,HGNC:11303,REFSEQ:NM_001267722,HGNC_SYMBOL:SRP72,ENTREZ:6731,UNIPROT:O76094"	SRP72	Protein	1496028	SRP	1496310	molecular overview		signal recognition particle 72				SbmlSpeciesExporter_334	TRUE
1496029		16167	CFTR_network_edit	SRP9			"ENSEMBL:ENSG00000143742,ENTREZ:6726,UNIPROT:P49458,REFSEQ:NM_003133,HGNC:11304,HGNC_SYMBOL:SRP9"	SRP9	Protein	1496028	SRP	1496310	molecular overview		signal recognition particle 9				SbmlSpeciesExporter_337	TRUE
1496193		16167	CFTR_network_edit	SEC24D		KIAA0755	"REFSEQ:NM_001318066,ENTREZ:9871,ENSEMBL:ENSG00000150961,HGNC:10706,HGNC_SYMBOL:SEC24D,UNIPROT:O94855"	SEC24D	Protein	1496192	SEC24	1496310	molecular overview		"SEC24 homolog D, COPII coat complex component"				SbmlSpeciesExporter_339	FALSE
1495963		16167	CFTR_network_edit	SEC61B			"UNIPROT:P60468,HGNC_SYMBOL:SEC61B,HGNC:16993,REFSEQ:NM_006808,ENSEMBL:ENSG00000106803,ENTREZ:10952"	SEC61B	Protein	1495962	SEC61	1496310	molecular overview		SEC61 translocon subunit beta				SbmlSpeciesExporter_341	FALSE
1495985		16167	CFTR_network_edit	AP2A1			"HGNC_SYMBOL:AP2A1,REFSEQ:NM_014203,ENTREZ:160,UNIPROT:O95782,ENSEMBL:ENSG00000196961,HGNC:561"	AP2A1	Protein	1495981	CLATHRIN TRISKELION	1496310	molecular overview		adaptor related protein complex 2 subunit alpha 1		"ADTAA,CLAPA1"		SbmlSpeciesExporter_343	TRUE
1496219		16167	CFTR_network_edit	VTI1B		VTI2	"ENTREZ:10490,HGNC_SYMBOL:VTI1B,UNIPROT:Q9UEU0,REFSEQ:NM_006370,HGNC:17793,ENSEMBL:ENSG00000100568"	VTI1B	Protein	1496218	STX7-STX8-VTI1B-VAMP8	1496310	molecular overview		vesicle transport through interaction with t-SNAREs 1B				SbmlSpeciesExporter_344	TRUE
1496043		16167	CFTR_network_edit	PRKAB1			"ENSEMBL:ENSG00000111725,ENTREZ:5564,REFSEQ:NM_006253,HGNC:9378,HGNC_SYMBOL:PRKAB1,UNIPROT:Q9Y478"	PRKAB1	Protein	1496042	AMPK	1496310	molecular overview		protein kinase AMP-activated non-catalytic subunit beta 1				SbmlSpeciesExporter_36	TRUE
1496146		16167	CFTR_network_edit					"PI(4,5)P2"	Simple molecule	1496143	CFTR - Lipids	1496310	molecular overview						SbmlSpeciesExporter_39	TRUE
1496040		16167	CFTR_network_edit	HSP90AB1			"ENTREZ:3326,UNIPROT:P08238,HGNC:5258,REFSEQ:NM_007355,ENSEMBL:ENSG00000096384,HGNC_SYMBOL:HSP90AB1"	HSP90AB1	Protein	1496039	HSP90	1496310	molecular overview		heat shock protein 90 alpha family class B member 1		"HSPC2,HSPCB"		SbmlSpeciesExporter_4	FALSE
1496147		16167	CFTR_network_edit			"(3beta,14beta,17alpha)-cholest-5-en-3-ol,CHOLESTEROL,Cholest-5-en-3beta-ol,Cholesterin,Cholesterol,cholesterol"	CHEBI:CHEBI:16113	CHOLESTEROL	Simple molecule	1496143	CFTR - Lipids	1496310	molecular overview		cholesterol				SbmlSpeciesExporter_50	TRUE
1495996		16167	CFTR_network_edit	SEC13		"SEC13R,npp-20"	"ENTREZ:6396,HGNC:10697,UNIPROT:P55735,REFSEQ:NM_001136026,HGNC_SYMBOL:SEC13,ENSEMBL:ENSG00000157020"	SEC13	Protein	1495994	SEC13/31	1496310	molecular overview		"SEC13 homolog, nuclear pore and COPII coat complex component"		"D3S1231E,SEC13L1"		SbmlSpeciesExporter_52	FALSE
1496012		16167	CFTR_network_edit	COPS8		"COP9,CSN8,MGC1297,SGN8"	"REFSEQ:NM_006710,UNIPROT:Q99627,HGNC_SYMBOL:COPS8,ENTREZ:10920,ENSEMBL:ENSG00000198612,HGNC:24335"	COPS8	Protein	1496004	COP9 signalosome	1496310	molecular overview		COP9 signalosome subunit 8				SbmlSpeciesExporter_54	FALSE
1496112		16167	CFTR_network_edit	SSR2		"TLAP,TRAPB"	"HGNC_SYMBOL:SSR2,REFSEQ:NM_003145,ENSEMBL:ENSG00000163479,HGNC:11324,UNIPROT:P43308,ENTREZ:6746"	SSR2	Protein	1496108	TRAP	1496310	molecular overview		signal sequence receptor subunit 2				SbmlSpeciesExporter_59	FALSE
1496130		16167	CFTR_network_edit	SAR1A		"SAR1,Sara"	"UNIPROT:Q9NR31,ENSEMBL:ENSG00000079332,HGNC:10534,HGNC_SYMBOL:SAR1A,REFSEQ:NM_001142648,ENTREZ:56681"	SAR1A	Protein	1496129	SAR1	1496310	molecular overview		secretion associated Ras related GTPase 1A		SARA1		SbmlSpeciesExporter_6	FALSE
1496045		16167	CFTR_network_edit	PRKAA1		AMPKa1	"UNIPROT:Q13131,ENSEMBL:ENSG00000132356,ENTREZ:5562,REFSEQ:NM_006251,HGNC_SYMBOL:PRKAA1,HGNC:9376"	PRKAA1	Protein	1496042	AMPK	1496310	molecular overview		protein kinase AMP-activated catalytic subunit alpha 1				SbmlSpeciesExporter_62	TRUE
1496192		16167	CFTR_network_edit					SEC24	Complex	1496191	SEC23/24	1496310	molecular overview						SbmlSpeciesExporter_65	FALSE
1495983		16167	CFTR_network_edit	CLTB		Lcb	"UNIPROT:P09497,HGNC_SYMBOL:CLTB,REFSEQ:NM_001364126,ENSEMBL:ENSG00000175416,HGNC:2091,ENTREZ:1212"	CLTB	Protein	1495981	CLATHRIN TRISKELION	1496310	molecular overview		clathrin light chain B				SbmlSpeciesExporter_69	TRUE
1496021		16167	CFTR_network_edit	ACTR2		ARP2	"HGNC:169,HGNC_SYMBOL:ACTR2,UNIPROT:P61160,ENTREZ:10097,ENSEMBL:ENSG00000138071,REFSEQ:NM_001005386"	ACTR2	Protein	1496018	Arp2/3	1496310	molecular overview		actin related protein 2				SbmlSpeciesExporter_74	TRUE
1496228		16167	CFTR_network_edit	ACTB			"REFSEQ:NM_001101,ENSEMBL:ENSG00000075624,ENTREZ:60,HGNC_SYMBOL:ACTB,UNIPROT:P60709,HGNC:132"	ACTB	Protein	1496227	F-ACTIN	1496310	molecular overview		actin beta				SbmlSpeciesExporter_76	TRUE
1496188		16167	CFTR_network_edit	CAV1			"ENSEMBL:ENSG00000105974,HGNC_SYMBOL:CAV1,ENTREZ:857,UNIPROT:Q03135,HGNC:1527,REFSEQ:NM_001753"	CAV1	Protein	1496186	CAV1-CAV2	1496310	molecular overview		caveolin 1		CAV		SbmlSpeciesExporter_79	TRUE
1495971		16167	CFTR_network_edit	ACTB			"REFSEQ:NM_001101,ENSEMBL:ENSG00000075624,ENTREZ:60,HGNC_SYMBOL:ACTB,UNIPROT:P60709,HGNC:132"	ACTB	Protein	1495970	F-ACTIN	1496310	molecular overview		actin beta				SbmlSpeciesExporter_81	TRUE
